YEAR,DOY,HR,Bt,Bx,By,Bz,SWPD,SWPS,Fp,Kp
2020,286,14,3.8,0.1,-0.8,2.9,22.5,298.,3.42,7
2020,286,15,5.4,-0.2,2.6,4.1,18.4,300.,2.81,10
2020,286,16,6.6,1.5,1.3,6.1,14.5,298.,2.18,10
2020,286,17,6.6,0.5,-1.1,6.0,13.6,299.,2.05,10
2020,286,18,6.5,0.2,-6.0,2.3,13.7,299.,2.07,7
2020,286,19,6.8,0.2,-6.5,-0.9,13.0,298.,1.96,7
2020,286,20,7.0,0.0,-4.6,-5.0,11.3,295.,1.67,7
2020,286,21,7.0,-0.2,-5.7,-4.0,11.8,295.,1.74,13
2020,286,22,6.8,-1.1,-6.2,-2.5,12.3,293.,1.79,13
2020,286,23,6.6,-1.0,-6.0,-2.5,13.4,298.,2.02,13
2020,287,0,6.2,-1.2,-6.0,-1.1,16.5,300.,2.50,10
2020,287,1,6.8,-0.7,-6.2,-1.2,17.4,304.,2.75,10
2020,287,2,7.7,-0.7,-7.5,-0.1,13.2,308.,2.15,10
2020,287,3,6.8,0.1,-6.6,-1.3,18.7,308.,3.01,7
2020,287,4,7.2,0.8,-7.1,-0.7,16.3,308.,2.62,7
2020,287,5,7.2,0.8,-7.1,0.6,15.0,302.,2.32,7
2020,287,6,7.2,-0.5,-7.0,1.3,13.3,297.,1.99,3
2020,287,7,6.5,-1.8,-6.1,0.1,13.9,294.,2.05,3
2020,287,8,6.6,1.9,-5.6,1.8,11.5,302.,1.80,3
2020,287,9,7.1,2.3,-5.8,3.2,9.6,301.,1.50,3
2020,287,10,6.4,2.3,-4.8,3.5,11.9,303.,1.90,3
2020,287,11,5.7,2.1,-4.9,1.6,15.9,302.,2.49,3
2020,287,12,5.2,2.1,-4.6,1.0,17.9,301.,2.80,0
2020,287,13,6.0,2.8,-4.9,1.8,15.8,300.,2.47,0
2020,287,14,5.8,1.1,-4.3,2.5,14.7,307.,2.44,0
2020,287,15,5.6,-2.1,-3.4,3.5,15.2,309.,2.64,7
2020,287,16,5.2,1.3,-2.7,3.5,15.0,303.,2.50,7
2020,287,17,5.3,2.3,-1.2,4.2,14.6,295.,2.21,7
2020,287,18,6.0,3.0,-3.7,3.5,11.9,296.,1.81,3
2020,287,19,5.1,2.5,-4.1,0.5,11.8,293.,1.75,3
2020,287,20,4.1,1.5,-3.6,0.8,13.4,290.,1.92,3
2020,287,21,4.2,1.3,-3.7,0.2,13.6,290.,1.93,3
2020,287,22,4.5,1.2,-4.1,0.0,14.6,289.,2.05,3
2020,287,23,4.3,3.3,-2.3,1.2,13.9,286.,1.95,3
2020,288,0,4.5,2.1,-3.2,1.0,12.7,289.,1.80,0
2020,288,1,4.2,2.9,-1.9,1.7,12.3,287.,1.72,0
2020,288,2,4.4,3.1,-1.7,0.9,11.5,289.,1.63,0
2020,288,3,5.1,2.5,-3.6,1.3,8.6,290.,1.24,0
2020,288,4,5.3,-2.3,-4.5,-0.7,7.8,308.,1.26,0
2020,288,5,5.3,-0.5,-4.9,0.2,7.2,296.,1.07,0
2020,288,6,5.2,-1.5,-4.7,0.7,7.9,299.,1.20,0
2020,288,7,5.3,-2.2,-4.4,0.5,7.5,304.,1.18,0
2020,288,8,5.0,-3.0,-3.9,-0.4,8.0,304.,1.25,0
2020,288,9,4.5,-1.2,-4.1,0.1,8.0,297.,1.20,0
2020,288,10,4.4,1.2,-4.1,0.4,6.8,284.,0.93,0
2020,288,11,4.0,0.7,-3.8,0.5,7.1,279.,0.94,0
2020,288,12,3.6,0.9,-3.4,0.3,7.9,277.,1.03,0
2020,288,13,3.5,1.7,-3.0,0.2,7.9,276.,1.02,0
2020,288,14,3.3,1.0,-3.1,-0.1,8.5,276.,1.10,0
2020,288,15,3.0,0.9,-2.8,-0.6,8.9,277.,1.16,0
2020,288,16,3.1,0.9,-2.8,0.2,8.6,277.,1.12,0
2020,288,17,3.0,2.1,-2.0,-0.2,8.3,271.,1.04,0
2020,288,18,3.2,1.6,-2.6,-0.4,9.4,276.,1.21,0
2020,288,19,3.0,1.9,-2.3,0.4,9.4,273.,1.19,0
2020,288,20,2.8,2.5,-1.1,0.0,9.0,271.,1.13,0
2020,288,21,3.1,2.8,-1.1,-0.6,8.2,267.,1.00,0
2020,288,22,3.2,2.4,-2.1,0.1,7.5,267.,0.91,0
2020,288,23,3.0,2.1,-2.1,0.0,8.0,266.,0.96,0
2020,289,0,2.9,1.6,-2.1,-0.4,8.3,268.,1.01,0
2020,289,1,2.8,1.6,-2.1,-0.6,8.2,272.,1.03,0
2020,289,2,2.5,1.2,-2.1,0.4,8.3,272.,1.05,0
2020,289,3,2.6,1.2,-2.2,0.0,8.0,274.,1.02,0
2020,289,4,2.1,1.0,-1.7,0.1,8.7,273.,1.10,0
2020,289,5,3.0,1.6,-2.4,0.7,8.0,274.,1.02,0
2020,289,6,2.8,1.8,-1.5,1.5,8.4,274.,1.07,0
2020,289,7,2.6,1.0,-1.8,-0.9,7.8,271.,0.98,0
2020,289,8,2.5,0.9,-1.8,-1.4,7.2,270.,0.90,0
2020,289,9,2.5,1.6,-1.2,-1.4,7.1,267.,0.86,0
2020,289,10,2.3,1.7,-0.5,-0.9,6.7,264.,0.80,0
2020,289,11,2.4,1.4,-1.8,0.4,6.4,264.,0.76,0
2020,289,12,2.3,1.6,-1.6,-0.1,6.4,261.,0.75,0
2020,289,13,2.6,1.7,-1.9,0.1,6.1,259.,0.70,0
2020,289,14,2.4,1.7,-1.6,0.5,6.1,260.,0.70,0
2020,289,15,2.2,1.8,-1.2,0.4,6.6,260.,0.76,3
2020,289,16,2.4,1.8,-1.6,-0.1,7.8,265.,0.93,3
2020,289,17,3.6,1.9,-2.4,1.1,12.8,280.,1.70,3
2020,289,18,4.3,1.6,-3.8,0.2,17.0,287.,2.38,7
2020,289,19,5.4,2.4,-4.5,0.9,18.6,295.,2.74,7
2020,289,20,6.7,3.0,-5.5,0.9,15.0,295.,2.21,7
2020,289,21,5.7,0.3,-4.8,-2.8,17.0,301.,2.60,10
2020,289,22,5.7,1.0,-4.4,-3.0,16.1,299.,2.43,10
2020,289,23,5.8,1.3,-4.0,2.9,14.9,294.,2.18,10
2020,290,0,5.1,0.6,-3.7,1.5,16.4,295.,2.41,13
2020,290,1,5.7,0.2,-4.2,-2.3,15.8,298.,2.36,13
2020,290,2,5.7,0.3,-4.9,-2.0,15.8,296.,2.33,13
2020,290,3,6.2,0.4,-5.9,-1.3,13.2,296.,1.95,7
2020,290,4,6.1,-0.9,-5.2,2.1,16.3,301.,2.49,7
2020,290,5,6.5,-2.8,-4.9,3.1,16.9,300.,2.56,7
2020,290,6,6.1,-2.5,-3.1,4.4,15.5,302.,2.39,7
2020,290,7,6.3,-3.3,-4.5,2.6,11.0,299.,1.69,7
2020,290,8,6.3,-2.3,-5.4,1.1,11.3,298.,1.72,7
2020,290,9,5.2,-0.9,-4.2,2.1,13.6,303.,2.14,7
2020,290,10,4.7,-2.6,-1.5,2.8,11.9,303.,1.90,7
2020,290,11,4.2,-2.4,-2.2,2.1,10.8,303.,1.74,7
2020,290,12,4.0,-0.9,-2.1,2.0,9.6,309.,1.58,7
2020,290,13,4.1,-1.5,-0.3,1.9,9.3,309.,1.57,7
2020,290,14,3.7,-0.4,-0.6,0.9,8.2,308.,1.40,7
2020,290,15,4.6,0.7,-4.5,-0.2,7.9,301.,1.28,7
2020,290,16,4.7,0.4,-3.8,-2.1,7.7,298.,1.24,7
2020,290,17,4.2,1.0,-3.6,-0.2,8.1,298.,1.31,7
2020,290,18,4.5,2.5,-3.2,-1.2,8.0,294.,1.25,7
2020,290,19,4.9,0.7,-3.1,-3.0,7.6,295.,1.20,7
2020,290,20,4.2,-0.3,-1.2,-2.8,7.3,296.,1.17,7
2020,290,21,3.5,-0.8,1.0,-2.1,7.2,297.,1.18,13
2020,290,22,3.4,-0.2,2.4,-1.7,7.7,300.,1.27,13
2020,290,23,3.0,-0.6,2.2,-1.2,7.8,303.,1.31,13
2020,291,0,3.8,-1.2,1.7,-2.9,7.8,305.,1.29,7
2020,291,1,4.4,-2.1,3.6,-0.3,8.1,305.,1.35,7
2020,291,2,5.0,-1.1,4.4,-0.7,8.3,310.,1.39,7
2020,291,3,4.7,-0.5,4.5,-0.4,9.6,317.,1.66,17
2020,291,4,4.7,1.8,2.7,-3.2,9.5,320.,1.65,17
2020,291,5,5.2,2.9,0.6,-4.1,9.5,320.,1.64,17
2020,291,6,5.1,3.0,-0.5,-4.1,10.8,315.,1.81,20
2020,291,7,5.4,2.9,-2.2,-3.6,10.3,314.,1.72,20
2020,291,8,5.7,2.2,-4.0,-3.4,9.6,313.,1.60,20
2020,291,9,5.3,1.1,-4.9,-1.3,10.2,311.,1.67,10
2020,291,10,5.3,1.8,-3.7,-2.9,12.5,311.,2.04,10
2020,291,11,6.5,1.8,-5.4,-2.8,12.6,314.,2.09,10
2020,291,12,7.9,0.8,-7.4,-2.4,17.4,328.,3.15,7
2020,291,13,8.7,1.6,-8.3,-1.0,15.1,328.,2.73,7
2020,291,14,8.7,1.1,-8.4,-0.6,13.2,327.,2.38,7
2020,291,15,8.3,-0.1,-8.2,0.3,13.0,328.,2.35,3
2020,291,16,7.7,0.8,-7.6,0.3,12.9,319.,2.22,3
2020,291,17,7.1,3.0,-6.4,0.0,13.5,307.,2.15,3
2020,291,18,6.3,0.1,-4.9,0.0,15.1,311.,2.46,13
2020,291,19,4.9,-3.0,-3.0,1.9,18.5,316.,3.11,13
2020,291,20,5.8,-2.0,-5.0,0.4,12.1,319.,2.09,13
2020,291,21,2.5,-0.7,-1.6,-0.7,17.9,319.,3.08,13
2020,291,22,2.6,-0.1,-0.5,0.1,15.5,317.,2.63,13
2020,291,23,5.2,-0.3,-4.8,0.8,8.8,312.,1.46,13
2020,292,0,6.0,-1.1,-5.5,2.0,6.6,311.,1.09,7
2020,292,1,5.6,-1.1,-5.3,1.2,6.1,311.,1.01,7
2020,292,2,4.2,-0.4,-2.0,1.0,7.2,304.,1.14,7
2020,292,3,2.1,-1.0,1.3,-0.4,10.2,311.,1.70,3
2020,292,4,2.6,-0.1,1.5,0.3,10.5,317.,1.82,3
2020,292,5,6.0,1.1,2.6,4.4,6.9,323.,1.24,3
2020,292,6,6.1,1.5,-1.5,5.1,7.8,319.,1.40,3
2020,292,7,6.1,0.7,-4.2,3.3,8.0,316.,1.38,3
2020,292,8,5.1,-1.2,-4.8,0.0,7.1,331.,1.34,3
2020,292,9,4.9,0.2,-4.5,1.1,4.8,323.,0.88,3
2020,292,10,5.2,0.6,-4.1,2.5,5.7,315.,0.98,3
2020,292,11,5.1,0.1,-3.0,3.8,6.2,317.,1.08,3
2020,292,12,5.2,-2.0,-1.7,3.3,7.2,327.,1.34,0
2020,292,13,5.3,-1.0,-4.7,0.3,6.9,320.,1.21,0
2020,292,14,5.4,-1.3,-3.5,3.1,6.4,325.,1.17,0
2020,292,15,5.1,-0.1,-4.5,0.9,6.6,318.,1.15,3
2020,292,16,5.2,0.4,-4.1,1.2,6.8,317.,1.18,3
2020,292,17,4.7,1.7,-3.6,0.4,7.7,312.,1.32,3
2020,292,18,5.1,2.4,-3.7,0.9,8.2,307.,1.55,3
2020,292,19,5.3,3.3,-3.2,-1.9,6.9,308.,1.14,3
2020,292,20,5.4,4.1,-2.3,-2.4,6.6,305.,1.07,3
2020,292,21,5.3,3.4,0.3,-2.5,7.3,322.,1.31,10
2020,292,22,4.1,-0.2,1.5,-0.3,9.6,336.,1.93,10
2020,292,23,4.2,0.9,3.5,0.8,9.2,336.,1.91,10
2020,293,0,4.2,-0.5,2.3,0.7,8.9,333.,1.83,3
2020,293,1,3.9,-2.2,2.6,1.4,8.4,341.,1.81,3
2020,293,2,4.1,-2.8,2.0,2.2,8.0,347.,1.78,3
2020,293,3,4.0,-3.2,0.9,1.5,9.1,344.,1.99,10
2020,293,4,3.5,-2.6,-0.6,2.0,11.1,349.,2.45,10
2020,293,5,4.0,-2.2,-1.5,2.9,10.6,348.,2.31,10
2020,293,6,3.7,-1.9,0.6,1.6,10.6,347.,2.29,10
2020,293,7,4.6,0.3,3.6,-1.7,6.5,343.,1.44,10
2020,293,8,4.6,-1.8,3.3,-1.2,6.4,351.,1.49,10
2020,293,9,4.3,-0.9,3.6,-0.2,6.2,351.,1.48,20
2020,293,10,4.7,-1.1,4.1,-0.9,6.5,348.,1.49,20
2020,293,11,4.7,0.1,3.5,-2.6,6.3,346.,1.42,20
2020,293,12,4.0,-0.8,3.1,-1.6,6.6,340.,1.42,30
2020,293,13,3.4,-2.3,2.1,-0.3,7.7,348.,1.69,30
2020,293,14,3.6,-3.5,0.4,0.1,9.7,353.,2.19,30
2020,293,15,8.3,-6.3,1.8,4.4,14.7,399.,4.33,17
2020,293,16,9.1,-5.9,4.5,4.1,11.0,410.,3.41,17
2020,293,17,6.6,-2.3,4.3,1.9,14.0,419.,4.73,17
2020,293,18,5.6,-1.7,4.6,-1.4,13.9,408.,4.47,17
2020,293,19,4.9,-2.4,3.3,0.6,12.6,391.,3.74,17
2020,293,20,5.5,-2.7,3.7,1.2,9.3,383.,2.63,17
2020,293,21,5.2,-4.0,2.5,0.4,5.2,399.,1.60,17
2020,293,22,4.5,-4.2,-0.5,0.2,4.5,402.,1.42,17
2020,293,23,4.4,-3.7,-1.6,0.1,4.1,398.,1.29,17
2020,294,0,4.5,0.6,0.3,-0.5,5.3,383.,1.53,23
2020,294,1,5.1,1.8,-1.0,-2.3,5.7,396.,1.82,23
2020,294,2,5.7,1.7,-1.1,-3.0,5.2,397.,1.66,23
2020,294,3,4.6,-0.6,1.6,1.4,5.0,404.,1.68,17
2020,294,4,4.2,-0.7,2.7,2.4,4.7,402.,1.53,17
2020,294,5,3.9,-1.4,2.7,2.0,3.8,401.,1.19,17
2020,294,6,3.6,-1.7,2.9,1.1,3.4,408.,1.09,7
2020,294,7,2.5,-1.1,1.4,-1.1,3.5,403.,1.11,7
2020,294,8,2.7,-1.5,1.8,-0.4,2.6,408.,0.82,7
2020,294,9,2.6,-1.8,1.5,-0.9,2.0,410.,0.64,3
2020,294,10,2.1,0.9,0.4,1.3,1.7,399.,0.53,3
2020,294,11,1.9,0.8,0.8,1.3,1.9,388.,0.56,3
2020,294,12,1.8,-1.2,-0.1,-0.8,2.2,380.,0.59,0
2020,294,13,2.0,-1.7,-0.1,0.6,2.5,369.,0.63,0
2020,294,14,2.1,-1.1,1.1,1.0,2.6,370.,0.66,0
2020,294,15,1.8,-1.6,-0.3,0.4,2.7,369.,0.70,3
2020,294,16,1.9,-1.8,0.1,-0.2,2.6,364.,0.66,3
2020,294,17,2.3,-2.2,0.2,0.3,2.4,360.,0.60,3
2020,294,18,2.6,-2.3,0.0,-1.0,2.4,359.,0.61,10
2020,294,19,2.4,-1.8,-0.5,-1.4,2.7,361.,0.69,10
2020,294,20,2.0,-0.4,1.4,1.0,3.2,362.,0.79,10
2020,294,21,2.1,0.1,1.9,0.0,3.7,363.,0.93,7
2020,294,22,2.5,-0.4,2.2,0.8,4.1,361.,1.00,7
2020,294,23,2.8,0.0,2.4,-0.6,4.7,361.,1.12,7
2020,295,0,3.1,0.4,1.2,-2.4,5.1,358.,1.20,23
2020,295,1,3.8,-0.1,0.6,-2.7,5.8,360.,1.41,23
2020,295,2,3.7,0.0,1.9,-1.7,8.8,369.,2.20,23
2020,295,3,4.6,-0.1,1.7,-3.2,10.3,371.,2.58,23
2020,295,4,5.5,-3.0,0.7,0.9,11.6,381.,3.24,23
2020,295,5,7.0,-4.6,3.6,2.9,14.1,378.,4.06,23
2020,295,6,7.1,-1.1,2.1,-5.1,17.8,383.,4.85,37
2020,295,7,9.2,1.3,-3.6,-7.5,16.8,384.,4.27,37
2020,295,8,10.2,2.4,-6.5,-7.4,11.1,380.,2.75,37
2020,295,9,8.7,2.9,-6.6,-4.2,15.3,376.,3.73,20
2020,295,10,9.2,2.1,-6.9,-5.2,11.5,374.,2.75,20
2020,295,11,8.8,1.1,-7.0,-5.0,10.7,371.,2.52,20
2020,295,12,8.0,2.0,-5.9,-4.1,9.7,357.,2.12,7
2020,295,13,7.3,3.8,-3.9,-2.5,9.9,342.,2.00,7
2020,295,14,7.7,1.8,-6.5,-2.2,9.7,347.,2.01,7
2020,295,15,8.7,-0.2,-7.6,-3.9,7.8,357.,1.70,7
2020,295,16,9.0,-2.1,-7.7,-4.0,6.1,354.,1.30,7
2020,295,17,9.0,-1.9,-8.1,-2.9,4.9,354.,1.05,7
2020,295,18,8.6,0.7,-8.3,-1.7,4.8,350.,1.02,10
2020,295,19,6.6,1.4,-4.1,-1.6,4.9,364.,1.13,10
2020,295,20,6.1,3.6,-0.8,1.8,3.8,392.,1.08,10
2020,295,21,4.0,-2.0,-2.2,-0.8,4.8,379.,1.33,17
2020,295,22,3.9,-0.6,-2.1,0.6,4.8,371.,1.25,17
2020,295,23,6.7,4.2,0.5,-4.0,5.3,374.,1.32,17
2020,296,0,5.2,-0.9,-2.8,-3.6,7.4,364.,1.72,33
2020,296,1,6.4,3.9,-3.1,-3.0,7.1,353.,1.58,33
2020,296,2,6.7,3.7,-4.7,2.3,4.8,358.,1.10,33
2020,296,3,6.3,4.0,-3.8,2.1,4.7,363.,1.10,3
2020,296,4,6.2,3.0,-4.5,2.9,7.0,358.,1.53,3
2020,296,5,6.7,3.0,-4.1,4.1,9.8,364.,2.22,3
2020,296,6,7.1,2.3,-6.0,3.2,11.1,362.,2.49,3
2020,296,7,5.8,1.4,-5.1,2.2,11.0,358.,2.43,3
2020,296,8,5.9,0.8,-5.7,1.3,9.2,349.,1.97,3
2020,296,9,6.3,0.8,-5.9,1.5,8.5,349.,1.81,3
2020,296,10,5.4,2.4,-3.0,2.7,9.2,356.,2.05,3
2020,296,11,5.2,2.0,-4.6,0.3,9.6,354.,2.11,3
2020,296,12,6.0,2.5,-4.9,-1.7,9.6,354.,2.10,10
2020,296,13,4.9,1.8,-3.0,-2.1,9.2,350.,1.97,10
2020,296,14,3.7,0.3,-0.5,-2.4,8.2,342.,1.70,10
2020,296,15,4.5,-4.2,0.9,0.5,5.4,322.,1.02,7
2020,296,16,4.7,-4.3,0.0,1.2,4.9,326.,0.94,7
2020,296,17,4.7,-0.9,-1.6,0.2,7.0,353.,1.53,7
2020,296,18,3.3,-0.1,-1.9,-1.0,6.8,354.,1.49,13
2020,296,19,4.2,0.6,-3.0,-2.8,7.0,352.,1.50,13
2020,296,20,4.5,0.4,-2.7,-3.2,7.1,357.,1.57,13
2020,296,21,4.8,2.6,-3.5,-1.3,6.7,364.,1.53,13
2020,296,22,4.4,2.0,-3.4,-1.0,7.0,363.,1.60,13
2020,296,23,4.6,3.5,-2.6,0.0,6.1,362.,1.39,13
2020,297,0,5.1,2.6,-3.9,-0.2,4.4,376.,1.09,13
2020,297,1,5.6,-0.7,-4.3,-2.1,4.4,384.,1.17,13
2020,297,2,5.0,-4.0,-0.8,-2.5,4.0,381.,1.16,13
2020,297,3,5.0,-3.4,-3.2,-1.6,3.9,394.,1.19,13
2020,297,4,4.8,-3.8,-1.6,-1.9,4.7,385.,1.30,13
2020,297,5,5.0,-3.9,-2.6,-1.3,5.7,380.,1.55,13
2020,297,6,5.1,-4.3,-1.5,-2.3,6.0,376.,1.64,3
2020,297,7,4.8,-4.2,-1.8,-0.8,6.7,373.,1.79,3
2020,297,8,4.8,-3.8,-1.9,1.7,5.4,379.,1.70,3
2020,297,9,5.0,-4.2,-0.8,1.6,7.1,384.,2.22,3
2020,297,10,4.7,-3.7,-1.1,2.1,9.3,386.,2.73,3
2020,297,11,5.3,-4.7,-0.7,2.1,9.2,376.,2.77,3
2020,297,12,5.9,-3.4,-2.7,3.4,9.6,375.,2.84,17
2020,297,13,9.7,-1.0,-5.2,7.8,12.4,393.,3.72,17
2020,297,14,11.7,1.0,-4.6,10.6,17.1,404.,5.07,17
2020,297,15,12.9,4.4,-4.7,11.0,17.1,408.,4.98,27
2020,297,16,12.8,6.0,-1.7,10.8,19.8,402.,5.58,27
2020,297,17,13.3,3.5,-8.1,9.0,24.3,407.,7.74,27
2020,297,18,12.2,-2.0,3.6,9.3,12.1,407.,3.74,47
2020,297,19,10.5,-4.5,4.1,2.5,6.0,463.,2.64,47
2020,297,20,9.6,-3.9,6.3,-3.5,5.7,510.,3.20,47
2020,297,21,10.2,-5.8,7.1,-2.4,5.8,507.,3.04,47
2020,297,22,10.5,-7.6,4.9,-1.0,5.4,518.,2.73,47
2020,297,23,10.5,-8.8,4.3,-1.2,5.3,534.,2.87,47
2020,298,0,10.6,-7.7,6.1,-2.7,5.8,526.,3.03,33
2020,298,1,10.7,-7.7,6.8,-2.5,4.4,518.,2.19,33
2020,298,2,10.8,-6.2,7.8,-2.4,4.3,505.,2.03,33
2020,298,3,9.7,-5.2,7.6,-0.1,5.2,505.,2.47,40
2020,298,4,6.3,-3.3,3.3,-0.8,4.5,530.,2.35,40
2020,298,5,4.0,-3.1,0.4,0.6,3.2,551.,1.78,40
2020,298,6,4.7,-3.1,-0.5,2.3,2.8,555.,1.58,40
2020,298,7,5.3,-4.4,2.5,-0.1,1.9,527.,0.98,40
2020,298,8,5.4,-3.8,3.0,0.1,2.1,533.,1.08,40
2020,298,9,5.5,-4.7,2.4,0.1,2.1,536.,1.10,30
2020,298,10,5.0,-4.4,1.8,0.2,1.7,534.,0.88,30
2020,298,11,4.7,-4.1,1.9,0.2,1.5,530.,0.78,30
2020,298,12,4.7,-4.0,2.0,-0.1,1.4,528.,0.71,17
2020,298,13,4.7,-3.1,2.8,-0.7,1.9,543.,1.03,17
2020,298,14,4.9,-3.2,3.4,-0.6,1.8,550.,1.01,17
2020,298,15,4.4,-3.6,2.3,0.0,1.6,553.,0.94,33
2020,298,16,4.5,-3.7,2.3,-1.0,1.7,551.,0.98,33
2020,298,17,4.3,-3.4,2.2,-1.1,1.7,552.,0.95,33
2020,298,18,4.1,-3.5,1.8,-0.9,1.9,569.,1.15,30
2020,298,19,4.0,-3.8,0.2,0.8,2.0,576.,1.24,30
2020,298,20,4.2,-4.0,-0.3,0.8,2.2,574.,1.35,30
2020,298,21,4.1,-3.7,-0.7,1.2,2.6,572.,1.57,23
2020,298,22,3.7,-3.1,-1.4,0.4,2.9,577.,1.79,23
2020,298,23,4.0,-3.7,1.1,-0.1,2.9,560.,1.65,23
2020,299,0,3.8,-3.4,0.4,0.5,2.9,557.,1.68,27
2020,299,1,4.5,-3.8,-0.8,-0.6,2.8,565.,1.66,27
2020,299,2,4.5,-3.2,-1.8,0.8,3.3,584.,2.14,27
2020,299,3,4.4,-2.7,-3.1,0.5,3.7,580.,2.34,13
2020,299,4,4.6,-3.7,-2.3,1.0,3.8,573.,2.32,13
2020,299,5,4.4,-2.1,-3.2,0.5,3.8,575.,2.31,13
2020,299,6,5.5,1.4,-1.3,-0.1,3.6,584.,2.25,20
2020,299,7,6.6,-5.6,2.5,1.3,3.9,564.,2.35,20
2020,299,8,5.8,-4.4,2.9,1.0,3.5,556.,2.15,20
2020,299,9,4.6,-4.0,-0.1,0.6,3.5,551.,2.19,27
2020,299,10,4.6,-3.3,0.9,-1.5,3.8,551.,2.26,27
2020,299,11,5.4,-2.3,-1.2,-2.4,3.6,571.,2.25,27
2020,299,12,5.9,-1.6,3.4,-2.9,3.4,581.,2.16,37
2020,299,13,5.7,-2.9,3.8,1.0,3.0,570.,1.86,37
2020,299,14,5.6,-3.9,3.4,-0.9,2.8,556.,1.68,37
2020,299,15,5.3,-4.1,2.9,0.3,2.8,543.,1.57,37
2020,299,16,5.4,-3.9,2.8,-0.7,2.7,537.,1.47,37
2020,299,17,5.0,-3.2,2.5,-2.1,2.8,543.,1.54,37
2020,299,18,5.2,-4.2,-1.1,-2.1,3.1,542.,1.71,37
2020,299,19,5.8,-4.6,1.9,-2.4,3.4,537.,1.91,37
2020,299,20,6.3,-4.6,4.0,-0.3,3.6,537.,2.03,37
2020,299,21,6.2,-4.1,1.3,2.1,4.3,536.,2.37,23
2020,299,22,7.1,-4.3,1.1,5.1,4.2,535.,2.28,23
2020,299,23,7.5,-1.0,-0.1,6.4,4.2,553.,2.53,23
2020,300,0,6.5,0.0,-1.5,4.2,4.4,560.,2.79,20
2020,300,1,7.8,-3.1,0.1,3.4,3.4,557.,2.01,20
2020,300,2,7.6,-5.2,3.4,0.4,3.5,554.,2.05,20
2020,300,3,6.4,-2.9,4.3,-1.4,4.1,558.,2.43,37
2020,300,4,5.3,-1.0,3.4,-2.8,3.0,592.,1.97,37
2020,300,5,5.1,-3.5,3.3,-0.8,3.0,572.,1.81,37
2020,300,6,4.7,-2.2,2.9,0.0,2.7,584.,1.72,33
2020,300,7,4.7,-4.1,-0.1,1.6,2.6,581.,1.67,33
2020,300,8,4.4,-0.7,3.5,-0.6,2.7,613.,1.91,33
2020,300,9,5.0,-3.0,2.4,0.4,2.4,580.,1.49,27
2020,300,10,4.8,-0.4,3.1,-0.7,2.3,601.,1.55,27
2020,300,11,4.4,-1.8,2.5,-0.6,2.3,575.,1.42,27
2020,300,12,4.7,-1.6,1.2,-1.9,2.2,586.,1.40,33
2020,300,13,4.2,-0.7,1.6,-2.6,2.6,592.,1.69,33
2020,300,14,3.5,-0.3,1.4,-1.6,3.0,606.,2.02,33
2020,300,15,3.6,-1.0,2.7,-0.1,2.7,599.,1.80,20
2020,300,16,4.4,-2.7,-1.0,1.9,2.7,582.,1.70,20
2020,300,17,4.0,-2.2,1.8,-1.6,2.7,581.,1.68,20
2020,300,18,4.2,-2.6,-0.2,-1.8,2.7,583.,1.67,30
2020,300,19,4.3,-3.8,0.1,-0.6,2.4,567.,1.40,30
2020,300,20,3.8,-2.5,-1.6,0.5,2.1,580.,1.30,30
2020,300,21,3.8,0.2,1.8,-1.5,1.9,604.,1.31,30
2020,300,22,4.5,2.4,3.4,-1.3,1.7,619.,1.20,30
2020,300,23,3.3,0.1,2.5,-0.2,1.8,592.,1.18,30
2020,301,0,3.1,-2.2,-0.4,1.0,1.6,573.,0.98,17
2020,301,1,3.5,-3.3,-0.3,0.9,1.6,559.,0.91,17
2020,301,2,4.0,-3.9,-0.8,0.2,1.6,557.,0.90,17
2020,301,3,3.9,-3.8,-0.3,0.3,1.5,552.,0.82,17
2020,301,4,3.7,-3.5,-0.6,-0.5,1.7,554.,0.95,17
2020,301,5,3.7,-3.6,-0.2,-0.2,1.3,542.,0.70,17
2020,301,6,3.6,-3.4,0.2,0.3,1.5,536.,0.79,33
2020,301,7,3.9,-2.2,1.1,-1.4,1.9,552.,1.04,33
2020,301,8,4.3,2.2,2.9,-2.2,2.0,581.,1.20,33
2020,301,9,4.0,-2.0,2.0,-1.6,2.1,536.,1.11,27
2020,301,10,4.5,-3.3,2.0,0.4,1.9,524.,0.96,27
2020,301,11,5.0,-4.5,-0.9,1.4,1.9,516.,0.93,27
2020,301,12,5.3,-5.0,-0.2,1.6,1.5,521.,0.74,3
2020,301,13,5.2,-4.6,-0.1,2.2,1.4,518.,0.68,3
2020,301,14,5.2,-4.9,-0.3,1.4,1.4,510.,0.67,3
2020,301,15,5.0,-4.8,0.4,0.8,1.4,504.,0.65,3
2020,301,16,5.0,-4.8,0.4,0.9,1.4,501.,0.64,3
2020,301,17,4.7,-4.3,0.7,0.8,1.5,501.,0.69,3
2020,301,18,4.8,-4.6,-0.2,0.6,1.6,501.,0.75,23
2020,301,19,4.7,-3.5,0.8,0.3,1.8,521.,0.90,23
2020,301,20,4.7,-4.3,0.9,1.2,1.8,498.,0.85,23
2020,301,21,4.6,-3.5,2.6,0.2,2.2,506.,1.06,20
2020,301,22,4.4,-2.6,1.9,0.5,2.6,517.,1.33,20
2020,301,23,4.0,-3.2,0.1,0.8,2.7,517.,1.46,20
